t,px,py,pz,vx,vy,vz,ax,ay,az
4.0,0.15382562257270543,-0.15313699229807268,0.20552610520908146,-0.02650952178720378,0.026390846764386452,-0.035419318789391564,-0.006242422877937243,0.00621447745955432,-0.008340488663155631
4.1000000000000005,0.15114392524692885,-0.1504673001111998,0.2019430948009424,-0.027119704612597044,0.026998297987855413,-0.03623458283624616,-0.005959227527295938,0.005932549887900842,-0.007962111924240648
4.2,0.14840264538656214,-0.14773829212252465,0.19828047628806772,-0.027700977665349378,0.027576968858895372,-0.037011220593968955,-0.00566434335724679,0.005638985824109738,-0.007568117777203353
4.3,0.14560473125364518,-0.14495290339561956,0.1945421888374444,-0.028252206843158448,0.02812573035223321,-0.03774771679075278,-0.005358465960558899,0.005334477746993984,-0.007159435602144759
4.4,0.14275324104248419,-0.14211417843418991,0.19073231849633954,-0.028772327602998825,0.028643522690477104,-0.038442649092800554,-0.005042290930001334,0.005019718135366526,-0.006736994779165839
4.5,0.1398513359237241,-0.13922526425728637,0.1868550888984995,-0.029260344961122033,0.029129355344116557,-0.039094688104325315,-0.00471651385834321,0.0046953994680403515,-0.006301724688367619
4.6000000000000005,0.13690227308842082,-0.13628940347451646,0.1829148519703489,-0.029715333493056415,0.029582307031522315,-0.03970259736755013,-0.0043818303383536,0.004362214223828412,-0.0058545547098510795
4.7,0.13390939879211367,-0.1333099273612567,0.1789160786371895,-0.030136437333607317,0.030001525718946466,-0.040265233362708264,-0.004038935962801598,0.004020854881543671,-0.005396414223717218
4.800000000000001,0.13087614139889747,-0.1302902489338642,0.17486334952939914,-0.03052287017685699,0.030386228620522416,-0.04078154550804307,-0.0036885263244562988,0.0036720139199991025,-0.004928232610067041
4.9,0.12780600442549508,-0.12723385602488876,0.170761345688631,-0.030873915276164458,0.03073570219826474,-0.04125057615980785,-0.0033312970160868,0.0033163838180076764,-0.004450939249001558
5.0,0.12470255958532954,-0.12414430435828461,0.16661483927401227,-0.031188925444165825,0.031049302162069473,-0.04167146061226622,-0.0029679436304621705,0.0029546570543823388,-0.003965463520621738
5.1000000000000005,0.12156943983259644,-0.1210252106246223,0.16242868426834328,-0.03146732305277403,0.03132645346971385,-0.04204342709769175,-0.002599161760351524,0.002587526107936076,-0.003472734805028609
5.2,0.11841033240633625,-0.11788024555630064,0.15820780718429664,-0.03170860003317889,0.031566650326856405,-0.042365796786368176,-0.0022256469985239354,0.0022156834574818393,-0.00297368248232315
5.300000000000001,0.11522897187450662,-0.11471312700275849,0.15395719777061595,-0.03191231787584722,0.03176945618703704,-0.04263798378658934,-0.0018480949377484963,0.0018398215818325946,-0.0024692359326063604
5.4,0.11202913317805463,-0.11152761300568666,0.14968189971831491,-0.03207810763052263,0.031934503751676856,-0.04285949514465911,-0.0014672011707943086,0.0014606329598013186,-0.0019603245359792534
5.5,0.10881462467498929,-0.10832749487423986,0.14538700136687654,-0.03220566990622577,0.032061494970078354,-0.043029930844891554,-0.0010836612904304532,0.001078810070200967,-0.0014478776725428153
5.6000000000000005,0.10558928118445342,-0.10511659026024826,0.14107762641045152,-0.03229477487125404,0.03215020103942518,-0.04314898380961072,-0.000698170889426021,0.000695045391844506,-0.0009328247223980449
5.7,0.10235695703079653,-0.10189873623342985,0.13675892460405809,-0.0323452622531819,0.032200462404782464,-0.043216439899150895,-0.0003114255605501038,0.00031003140354490187,-0.0004160950656459422
5.800000000000001,0.09912151908764673,-0.09867778235660193,0.13243606246978026,-0.03235704133886066,0.032212188759096504,-0.043232177911856386,7.587910342822327e-05,-7.553941588489499e-05,0.0001013819176125146
5.9,0.09588683982198322,-0.0954575837608932,0.1281142140029673,-0.03233009097441848,0.03218535904319491,-0.04319616958408155,0.0004630475097398157,-0.0004609745876318656,0.000618676847276255
6.0,0.09265679033820835,-0.09224199422095532,0.12379855137843232,-0.032264459565260535,0.032120021445786635,-0.04310847959019097,0.000849384065615651,-0.0008455816328831124,0.0011348603432443716
6.1000000000000005,0.08943523342222032,-0.08903485923017518,0.1194942356566516,-0.03216026507606886,0.03201629340346192,-0.04296926554255925,0.0012341931782866116,-0.0012286680728256427,0.0016490030254158294
6.2,0.08622601658548516,-0.08584000907588651,0.11520640748996347,-0.03201769503080236,0.03187436160069225,-0.04277877799157108,0.0016167792549835792,-0.001609541428646464,0.002160175513689593
6.300000000000001,0.08303296510910917,-0.08266125191458182,0.11094017782876717,-0.0318370065126969,0.03169448196983044,-0.042537360425621264,0.001996446702937516,-0.0019875092215326626,0.0026674484279647346
6.4,0.07985987508791144,-0.07950236684712449,0.10670061862772226,-0.03161852616426528,0.03147697969111065,-0.0422454492711148,0.002372499929379288,-0.0023618789726712304,0.0031698923881401967
6.5,0.07671050647449548,-0.07636709699395992,0.10249275355194679,-0.03136265018729708,0.031222249192648207,-0.04190357389246658,0.002744243341539814,-0.0027319582032492118,0.0036665780141149954
6.6000000000000005,0.07358857612332237,-0.07325914257032837,0.09832154868321719,-0.03106984434285897,0.03093075415043991,-0.04151235659210183,0.0031109813466500356,-0.003097054434453672,0.004156575925788172
6.7,0.07049775083478266,-0.07018215396147631,0.09419190322616694,-0.0307406439512944,0.0306030274883637,-0.04107251261045572,0.003472018351940807,-0.0034564751874715917,0.004638956743058658
6.800000000000001,0.06744164039926845,-0.06713972479786803,0.09010864021448506,-0.030375653892223745,0.030239671378178883,-0.04058485012597353,0.0038266587646430907,-0.0038095279834900577,0.005112791085825522
6.9,0.06442379064124626,-0.0641353850303982,0.086076497217116,-0.029975548604544384,0.02984135723952612,-0.040050270255110786,0.004174206991987763,-0.004155520343696073,0.005577149573987724
7.0,0.06144767646332891,-0.06117259400560318,0.08210011704445797,-0.029541072086430437,0.02940882573992721,-0.03946976705233288,0.0045139674412057445,-0.00449375978927668,0.006031102827444278
7.1000000000000005,0.05851669489034775,-0.05825473354087299,0.07818403845456193,-0.029073037895333054,0.02894288679478536,-0.03884442751011544,0.0048452445195279435,-0.004823553841418915,0.006473721466094184
7.2,0.05563415811342545,-0.05538510099966337,0.074332686859331,-0.028572329147980302,0.028444419567385092,-0.038175431558944234,0.005167342634185267,-0.00514421002130981,0.006904076109836443
7.300000000000001,0.052803286534048144,-0.05256690236670783,0.07055036503071949,-0.028039898520377155,0.02791437246889223,-0.03746405206731514,0.005479566192408645,-0.00545503585013642,0.0073212373785700845
7.4,0.050027201808137106,-0.04980324532322861,0.0668412438069309,-0.027476768247805365,0.02735376315835374,-0.0367116548417339,0.005781219601428937,-0.005755338849085726,0.007724275892194037
7.5,0.047308919890122064,-0.047097132322149654,0.06320935279861825,-0.02688403012482376,0.02676367854269808,-0.03591969862671666,0.0060716072684771,-0.006044426539344816,0.00811226227060737
7.6000000000000005,0.04465134407701288,-0.044451453663307966,0.059658571095082324,-0.026262845505267973,0.026145274776734874,-0.03508973510478947,0.006350033600784044,-0.006321606442100721,0.00848426713370909
7.7,0.04205725805247201,-0.04186898056866539,0.056192617970470676,-0.025614445302250616,0.025499777263155127,-0.03422340889648858,0.006615803005580647,-0.006586186078540446,0.008839361101398147
7.800000000000001,0.03952931893088657,-0.03935235825752048,0.05281504358997663,-0.024940129988161173,0.024828480652531102,-0.033322457560360313,0.006868219890097837,-0.006837472969851044,0.009176614793573575
7.9,0.03707005030144134,-0.0369040990217209,0.049529219716038714,-0.024241269594666024,0.024132748843316346,-0.032388711592961056,0.007106588661566525,-0.0070747746372195495,0.009495098830134373
8.0,0.034681835272190153,-0.03452657530087447,0.04633833041453897,-0.023519303712708457,0.023414014981845695,-0.03142409442885729,0.007330213727217607,-0.007297398601832986,0.009793883830979526
8.1,0.03236690951412918,-0.032222012757561896,0.043245362761002715,-0.022775741492508758,0.022673781462335386,-0.03043062244062575,0.0075383994942820045,-0.007504652384878397,0.010072040416008052
8.200000000000001,0.030127354305268028,-0.02999248335254759,0.040253097546796346,-0.0220121616435639,0.021913619926882708,-0.029410404938852924,0.007730450369990624,-0.007695843507542818,0.010328639205118947
8.3,0.027965089574703422,-0.027839898419992792,0.037364099985327914,-0.02123021243464807,0.021135171265466556,-0.02836564417213583,0.007905670761574373,-0.007870279491013281,0.010562750818211213
8.4,0.02588186694669059,-0.025766001742666578,0.03458071041824501,-0.02043161169381217,0.020340145615946957,-0.02729863532708135,0.008063365076264187,-0.008027267856476842,0.010773445875183883
8.5,0.023879262784715527,-0.023772362627157623,0.03190503502163353,-0.01961814680838398,0.01953032236406517,-0.02621176652830639,0.008202837721290936,-0.008166116125120502,0.010959794995935909
8.6,0.02195867123556805,-0.02186036897908686,0.029338936512217834,-0.018791674724968427,0.018707550143443993,-0.025107518838438272,0.008323393103885522,-0.008286131818131285,0.01112086880036628
8.700000000000001,0.020121297273413302,-0.020031220378318615,0.026884024853558647,-0.01795412194944692,0.01787374683558711,-0.023988466258113888,0.008424335631278907,-0.008386622456696276,0.011255737908374065
8.8,0.01836814974386508,-0.018285921154173296,0.024541647962253277,-0.01710748454697825,0.017030899569879954,-0.022857275725980813,0.008504969710701965,-0.00846689556200248,0.011363472939858225
8.9,0.01670003440805637,-0.016625273460637746,0.022312882414132318,-0.016253828141997866,0.016181064723589027,-0.02171670711869643,0.008564599749385607,-0.008526258655236927,0.01144314451471776
9.0,0.015117546986713498,-0.015049870351578704,0.02019852415046114,-0.015395287918218089,0.01532636792186207,-0.020569613250928133,0.00860253015456074,-0.008564019257586656,0.011493823252851669
9.1,0.013621066204227678,-0.013560088855954167,0.018199079184137823,-0.014534068618628255,0.014469004037728238,-0.019418939875353584,0.008618065333458295,-0.008579484890238718,0.011514579774158982
9.200000000000001,0.012210746832727326,-0.012156083053024958,0.016314754305892076,-0.013672444545494633,0.013611237192097994,-0.018267725682660562,0.00861050969330915,-0.008571963074380115,0.011504484698538655
9.3,0.010886512736150045,-0.010837777147566646,0.014545447790483945,-0.01281275956036033,0.012755400753763047,-0.017119102301546864,0.008579167641344277,-0.008540761331197948,0.011462608645889775
9.4,0.009648049914316198,-0.009604858545082334,0.012890740102904474,-0.011957427084045317,0.011903897339396336,-0.01597629429872032,0.008523343584794497,-0.00848518718187916,0.011388022236111229
9.5,0.008494799546998472,-0.008456770927011997,0.011349884604570759,-0.011108930096646596,0.011059198813552234,-0.014842619178899018,0.008442341930890761,-0.008404548147610833,0.011279796089102073
9.600000000000001,0.007425951037998618,-0.007392707325948711,0.009921798259531323,-0.010269821137538026,0.010223846288666346,-0.013721487384811083,0.008335467086864015,-0.00829815174958003,0.011137000824761352
9.700000000000001,0.006440435059214683,-0.006411603200845412,0.008605052340657837,-0.009442722305370133,0.009400450125055344,-0.012616402297194414,0.008202023459945086,-0.008165305508973708,0.010958707062987967
9.8,0.0055369165947169174,-0.005512129512230485,0.007397863135849392,-0.008630325258070967,0.008591689930917804,-0.011530960234797834,0.008041315457364964,-0.00800531694697898,0.010743985423681013
9.9,0.004713787984819223,-0.004692685797418605,0.00629808265422982,-0.007835391212844826,0.007800314562332937,-0.010468850454379378,0.0078526474863545,-0.007817493584782825,0.010491906526739425
10.0,0.003969161970150792,-0.003951393245722079,0.0053031893323462476,-0.007060750946173406,0.007029142123261744,-0.009433855150707837,0.007635323954144688,-0.007601142943572359,0.010201540992062315
10.100000000000001,0.003300864735728881,-0.0032860877736631544,0.004410278740368534,-0.006309304793814892,0.0062810599655460965,-0.00842984945656154,0.007388649267966331,-0.0073555725445345116,0.009871959439548543
10.200000000000001,0.0027064289550310927,-0.002694313100185808,0.003616054288288151,-0.005584022650804686,0.005559024688909478,-0.007460801442729329,0.007111927835050371,-0.00708008990885635,0.00950223248909715
10.3,0.002183086834067205,-0.002173313821867112,0.0029168179321165666,-0.004887943971454988,0.00486606214095655,-0.006530772118009993,0.006804464062627768,-0.0067740025577249586,0.009091430760607207
10.4,0.0017277631554530881,-0.0017200284881308259,0.002308460880086405,-0.004224177769354967,0.004205267417173335,-0.005643915429212507,0.006465562357929378,-0.0064366180123273204,0.008638624873977643
10.5,0.0013370683224806779,-0.001331082676456874,0.0017864542988474397,-0.0035959026173705867,0.003579804860927039,-0.00480447826115579,0.006094527128186121,-0.0060672437938504775,0.008142885449107478
10.600000000000001,0.001007291403191779,-0.0010027820675946597,0.0013458400196673659,-0.0030063666476448495,0.002992908063466287,-0.004016800436669032,0.0056906627806289365,-0.005665187423481496,0.007603283105895747
10.700000000000001,0.0007343931744503429,-0.0007311055207750161,0.0009812212446309032,-0.0024588875515975466,0.0024478798639208893,-0.0032853147165913645,0.0052532737224886905,-0.005229756422407369,0.007018888464241399
10.8,0.0005139991660141618,-0.0005116981489213523,0.0006867532528377907,-0.0019568525799255687,0.0019480923493021358,-0.002614546799772275,0.004781664360996357,-0.004760258311815192,0.0063887721440435185
10.9,0.00034139270460836757,-0.0003398643938627155,0.00045613410660366727,-0.001503718542602353,0.0014969868545022566,-0.0020091153230708636,0.00427513910338279,-0.004256000612891946,0.005712004765201034
11.0,0.00021150795799562694,-0.00021056110154371588,0.000282595357655846,-0.0011030118088788034,0.0010980739622953293,-0.001473731861357076,0.003733002356878887,-0.003716290846824655,0.0049876569476129335
11.100000000000001,0.00011892297904994575,-0.00011839059723764422,0.00015889275333463848,-0.0007583283072820017,0.0007549335033360037,-0.0010132009275099804,0.003154558528715601,-0.003140436534800395,0.004214799311178272
11.200000000000001,5.7852749829473415e-05,-5.759376075900602e-05,7.729694279290378e-05,-0.00047333352561649574,0.00047121455616077896,-0.0006324199724194907,0.0025391120261237655,-0.002527745198006125,0.0033925024757959525
11.3,2.2142225647614477e-05,-2.2043101674168453e-05,2.958418319332079e-05,-0.00025176251096374836,0.00025063544718745674,-0.0003363793849856272,0.0018859672563344056,-0.0018775243576289959,0.0025198370613651305
11.4,5.259379145555743e-06,-5.235834513339643e-06,7.027045907714857e-06,-9.741986968176848e-05,9.69837507147743e-05,-0.0001301624921180256,0.0011944286265783456,-0.0011890815348559564,0.001595873687784693
11.5,2.882443660978673e-07,-2.8695398421318963e-07,3.851227183271355e-07,-1.4179767405970006e-05,1.411628892325893e-05,-1.8945558737083933e-05,0.0004638005440865468,-0.0004617242508740933,0.0006196829749537112
